1_Lr,1_Wd,1_batchSize,1_decoder,1_featType,1_hiddenDim,1_numLayers,1_numOfHeads,2_valLossNeg,2_valMRRRandom,2_valRocAucRandom,3_testMRR2hop,3_testMRRRandom,3_testRocAuc2hop,3_testRocAucRandom
0.001,0.0005,8192,dot,3,128,4,4,-0.3929698169231415,0.9807317073170732,0.9017735073715699,0.8847453175254556,0.9895733758187291,0.6539957427787108,0.9057882912670214
0.0001,0.001,8192,dot,3,64,2,4,-0.42235952615737915,0.9715168029064487,0.8804836287319129,0.8601574945972185,0.9872101256859621,0.613536005254714,0.8860598475062751
0.0001,0.001,8192,dot,3,128,2,4,-0.40947216749191284,0.9781556039173013,0.8866731640833716,0.879573259100609,0.9879801734820323,0.6177447070661741,0.8919036270907018
0.0001,0.001,8192,dot,3,64,3,4,-0.4159938395023346,0.9713612470545587,0.8917377360101875,0.8422502277919165,0.9860329261816251,0.623720473383111,0.8975653165722648
0.0001,0.001,8192,dot,3,128,3,4,-0.4064578711986542,0.9686499272197961,0.8898122196812779,0.8749926107998334,0.9871658700654984,0.6256580185335803,0.8942456805674095
0.0001,0.001,8192,dot,3,64,4,4,-0.41524168848991394,0.9765724125430488,0.8870654706082726,0.8704353680190111,0.9875420428394406,0.6249904257937421,0.890133803360913
0.0001,0.001,8192,dot,3,128,4,4,-0.4242800176143646,0.9749499909074378,0.8832065307631928,0.8781646659235612,0.9897326960523986,0.6306048646379075,0.8913102097235186
0.0005,0.001,8192,dot,3,64,2,4,-0.40563711524009705,0.9795479302832244,0.891794927972323,0.8934251091447055,0.9889980527526996,0.6345410836976917,0.9012136872521784
0.0005,0.001,8192,dot,3,128,2,4,-0.4029087722301483,0.9747311827956989,0.8928980947203677,0.8911130499287695,0.9908390865639937,0.6338541950893984,0.9000400818331264
0.0005,0.001,8192,dot,3,64,3,4,-0.39276382327079773,0.9773278985507247,0.8960331265524087,0.8954212483686728,0.9905735528412108,0.6460692264520971,0.9048636159299706
0.0005,0.001,8192,dot,3,128,3,4,-0.39316701889038086,0.9795248458469351,0.8936503340204897,0.8942376750528636,0.9922110107983714,0.640895486656807,0.9017323523702998
0.0005,0.001,8192,dot,3,64,4,4,-0.3808613717556,0.9817778983541328,0.9019714218646727,0.8944278342180625,0.9916799433528058,0.6502765687917246,0.902210738280125
0.0005,0.001,8192,dot,3,128,4,4,-0.39974796772003174,0.9735138584974472,0.8941967161532796,0.9013755068322248,0.9918569658346609,0.6500938658475901,0.8998364372683924
0.001,0.001,8192,dot,3,64,2,4,-0.4090871512889862,0.9737022969795623,0.8886599723578826,0.88491452343019,0.9910603646663125,0.6324978680244828,0.9013241252771966
0.001,0.001,8192,dot,3,128,2,4,-0.40636155009269714,0.9715240158902131,0.8904810602318332,0.8911788011363158,0.989467162329616,0.6377293947235213,0.9019648321238296
0.001,0.001,8192,dot,3,64,3,4,-0.40067580342292786,0.9753136933987998,0.8866462713967794,0.8899415404327777,0.9919454770755887,0.6366106040719147,0.9010770092629001
0.001,0.001,8192,dot,3,128,3,4,-0.3802809417247772,0.9786688488816149,0.9019900316077492,0.8944589855768825,0.9919631793237742,0.6467507620501374,0.905541706094107
0.001,0.001,8192,dot,3,64,4,4,-0.3842441141605377,0.9782478165938864,0.8976297802774199,0.9051981387350481,0.9924765445211542,0.6496683698657271,0.9009345452464148
0.001,0.001,8192,dot,3,128,4,4,-0.4119812250137329,0.9782988004362051,0.8954339988425926,0.887179778974787,0.9857054345901929,0.665978363440417,0.9090164700631111
